1/06/2020 12:14:45 AM,UNIT 10019
1/06/2020 12:14:45 AM,333 CHAL 3047993A
1/06/2020 12:14:46 AM,RESP 229415F9
1/06/2020 12:14:46 AM,230 Auth OK
1/06/2020 12:14:47 AM,EVCOUNT 1
1/06/2020 12:14:47 AM,252 Event OK
1/06/2020 12:14:48 AM,TODO
1/06/2020 12:14:48 AM,226 Nothing to do
1/06/2020 12:14:49 AM,EVENT 3957 1590970480 -338249890/1507847101/18362/22/2 IMPACT 3945 13 0 0 0 13 0 W v:497
1/06/2020 12:14:49 AM,252 Event OK
1/06/2020 12:14:50 AM,QUIT
1/06/2020 12:14:50 AM,221 Session ended - goodbye
1/06/2020 12:27:49 AM,UNIT 10019
1/06/2020 12:27:49 AM,333 CHAL 2513C485
1/06/2020 12:27:50 AM,RESP 2A31E6F7
1/06/2020 12:27:50 AM,230 Auth OK
1/06/2020 12:27:51 AM,EVCOUNT 1
1/06/2020 12:27:51 AM,252 Event OK
1/06/2020 12:27:52 AM,TODO
1/06/2020 12:27:52 AM,226 Nothing to do
1/06/2020 12:27:53 AM,EVENT 3958 1590971265 -338257546/1507844536/7435/20/0 REPORT 3945 1 42 v:499
1/06/2020 12:27:53 AM,252 Event OK
1/06/2020 12:27:54 AM,QUIT
1/06/2020 12:27:54 AM,221 Session ended - goodbye
1/06/2020 12:58:19 AM,UNIT 10019
1/06/2020 12:58:19 AM,333 CHAL 4983A6A4
1/06/2020 12:58:20 AM,RESP 934F0C6C
1/06/2020 12:58:20 AM,230 Auth OK
1/06/2020 12:58:21 AM,EVCOUNT 1
1/06/2020 12:58:21 AM,252 Event OK
1/06/2020 12:58:22 AM,TODO
1/06/2020 12:58:22 AM,226 Nothing to do
1/06/2020 12:58:23 AM,EVENT 3959 1590973095 -338252551/1507850005/7665/15/0 REPORT 3945 0 66 v:508
1/06/2020 12:58:23 AM,252 Event OK
1/06/2020 12:58:24 AM,QUIT
1/06/2020 12:58:24 AM,221 Session ended - goodbye
1/06/2020 1:28:49 AM,UNIT 10019
1/06/2020 1:28:49 AM,333 CHAL 56594A9F
1/06/2020 1:28:50 AM,RESP 2A49DE94
1/06/2020 1:28:50 AM,230 Auth OK
1/06/2020 1:28:51 AM,EVCOUNT 1
1/06/2020 1:28:51 AM,252 Event OK
1/06/2020 1:28:52 AM,TODO
1/06/2020 1:28:52 AM,226 Nothing to do
1/06/2020 1:28:53 AM,EVENT 3960 1590974925 -338252099/1507816607/5147/30/0 REPORT 3945 0 6 v:511
1/06/2020 1:28:53 AM,252 Event OK
1/06/2020 1:28:54 AM,QUIT
1/06/2020 1:28:54 AM,221 Session ended - goodbye
1/06/2020 1:59:19 AM,UNIT 10019
1/06/2020 1:59:19 AM,333 CHAL 73A9F046
1/06/2020 1:59:20 AM,RESP DC284399
1/06/2020 1:59:20 AM,230 Auth OK
1/06/2020 1:59:21 AM,EVCOUNT 1
1/06/2020 1:59:21 AM,252 Event OK
1/06/2020 1:59:22 AM,TODO
1/06/2020 1:59:22 AM,226 Nothing to do
1/06/2020 1:59:23 AM,EVENT 3961 1590976755 -338256198/1507834749/10312/22/9 REPORT 3945 1 28 v:478
1/06/2020 1:59:23 AM,252 Event OK
1/06/2020 1:59:24 AM,QUIT
1/06/2020 1:59:24 AM,221 Session ended - goodbye
1/06/2020 2:30:55 AM,UNIT 10019
1/06/2020 2:30:55 AM,333 CHAL 6A7A6041
1/06/2020 2:30:56 AM,RESP 937C08A9
1/06/2020 2:30:56 AM,230 Auth OK
1/06/2020 2:30:57 AM,EVCOUNT 1
1/06/2020 2:30:57 AM,252 Event OK
1/06/2020 2:30:58 AM,TODO
1/06/2020 2:30:58 AM,226 Nothing to do
1/06/2020 2:30:59 AM,EVENT 3962 1590978585 -338247695/1507847812/7038/26/6 REPORT 3945 1 61 v:489
1/06/2020 2:30:59 AM,252 Event OK
1/06/2020 2:31:00 AM,QUIT
1/06/2020 2:31:00 AM,221 Session ended - goodbye
1/06/2020 3:00:19 AM,UNIT 10019
1/06/2020 3:00:19 AM,333 CHAL 3C1D8190
1/06/2020 3:00:20 AM,RESP E27B152A
1/06/2020 3:00:20 AM,230 Auth OK
1/06/2020 3:00:21 AM,EVCOUNT 1
1/06/2020 3:00:21 AM,252 Event OK
1/06/2020 3:00:22 AM,TODO
1/06/2020 3:00:22 AM,226 Nothing to do
1/06/2020 3:00:23 AM,EVENT 3963 1590980415 -338257891/1507844527/10224/21/10 REPORT 3945 4 242 v:493
1/06/2020 3:00:23 AM,252 Event OK
1/06/2020 3:00:23 AM,QUIT
1/06/2020 3:00:23 AM,221 Session ended - goodbye
1/06/2020 3:29:16 AM,UNIT 10019
1/06/2020 3:29:16 AM,333 CHAL 3DD12325
1/06/2020 3:29:17 AM,RESP E5279911
1/06/2020 3:29:17 AM,230 Auth OK
1/06/2020 3:29:18 AM,EVCOUNT 1
1/06/2020 3:29:18 AM,252 Event OK
1/06/2020 3:29:19 AM,TODO
1/06/2020 3:29:19 AM,226 Nothing to do
1/06/2020 3:29:20 AM,EVENT 3964 1590982152 -338253700/1507818519/6235/27/0 TRIP 3945 22945 7360 713 16 31018 v:503
1/06/2020 3:29:20 AM,504 Bad Event
1/06/2020 3:29:21 AM,QUIT
1/06/2020 3:29:21 AM,221 Session ended - goodbye
1/06/2020 3:29:49 AM,UNIT 10019
1/06/2020 3:29:49 AM,333 CHAL 60184715
1/06/2020 3:29:50 AM,RESP C056A3C7
1/06/2020 3:29:50 AM,230 Auth OK
1/06/2020 3:29:51 AM,EVCOUNT 1
1/06/2020 3:29:51 AM,252 Event OK
1/06/2020 3:29:52 AM,TODO
1/06/2020 3:29:52 AM,226 Nothing to do
1/06/2020 3:29:53 AM,EVENT 3965 1590982186 -338252881/1507816838/5847/24/0 DEBUG Time(BAD):1590982186->4294967295 v:503
1/06/2020 3:29:53 AM,252 Event OK
1/06/2020 3:29:54 AM,QUIT
1/06/2020 3:29:54 AM,221 Session ended - goodbye
1/06/2020 3:30:04 AM,UNIT 10019
